id,hangid,sido,sigungu,dong,date,malso
686,2711069000,대구광역시,중구,대봉2동,19950101,
687,2714000000,대구광역시,동구,,19950101,
688,2714051000,대구광역시,동구,신암1동,19950101,
689,2714052000,대구광역시,동구,신암2동,19980901,
690,2714053000,대구광역시,동구,신암3동,19950101,
691,2714054000,대구광역시,동구,신암4동,19950101,
692,2714054100,대구광역시,동구,신암5동,19950101,
693,2714055500,대구광역시,동구,신천1.2동,19980901,
694,2714057000,대구광역시,동구,신천3동,19950101,
695,2714058000,대구광역시,동구,신천4동,19950101,
696,2714059000,대구광역시,동구,효목1동,19950101,
697,2714060000,대구광역시,동구,효목2동,19950101,
698,2714061500,대구광역시,동구,도평동,19980901,
699,2714062000,대구광역시,동구,불로.봉무동,19950101,
700,2714064000,대구광역시,동구,지저동,19950101,
701,2714065500,대구광역시,동구,동촌동,19980901,
702,2714067000,대구광역시,동구,방촌동,19950101,
703,2714068500,대구광역시,동구,해안동,19980901,
704,2714072000,대구광역시,동구,안심1동,19950101,
705,2714073000,대구광역시,동구,안심2동,19950101,
706,2714074500,대구광역시,동구,안심3.4동,19980901,
707,2714076000,대구광역시,동구,공산동,19980901,
708,2717000000,대구광역시,서구,,19950101,
709,2717051000,대구광역시,서구,내당1동,19950101,
710,2717052500,대구광역시,서구,내당2.3동,19970101,
711,2717054000,대구광역시,서구,내당4동,19950101,
712,2717055000,대구광역시,서구,비산1동,19950101,
713,2717056500,대구광역시,서구,비산2.3동,19970101,
714,2717058000,대구광역시,서구,비산4동,19950101,
715,2717059000,대구광역시,서구,비산5동,19950101,
716,2717060000,대구광역시,서구,비산6동,19950101,
717,2717061000,대구광역시,서구,비산7동,19950101,
718,2717062000,대구광역시,서구,평리1동,19950101,
719,2717063000,대구광역시,서구,평리2동,19950101,
720,2717064000,대구광역시,서구,평리3동,19950101,
721,2717065000,대구광역시,서구,평리4동,19950101,
